DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
10,49.0823,-115.1016,7,0.8,2023,1,0.0013069516741097686,22.701064046223962,9.507207489013695
21,49.3798,-123.2758,9,0.009,2023,1,4.351138045421976e-07,14.22243143717452,9.942345555623376
18,49.3014,-119.7091,8,2043.8,2023,1,0.0,21.86218668619796,6.821171696980798
27,50.0255,-119.4995,4,0.009,2023,1,8.940696716308594e-08,7.888062413533532,0.32632853190108335
18,54.5467,-128.665,8,0.009,2023,1,8.00788402557373e-05,13.229374186197958,7.438359196980798
12,49.3555,-122.981,7,0.3,2023,1,8.608441123669763e-05,15.803806559244833,10.766862487792991
20,49.0938,-121.9459,7,0.2,2023,1,5.0891304681499605e-05,23.454447046915732,13.307906087239587
11,49.0856,-121.95,9,0.02,2023,1,0.0008862906781246238,17.730430857340536,14.920942560831747
19,50.6778,-120.3501,4,0.9,2023,1,2.698626070696264e-05,5.253033574422204,-6.097301864624001
21,49.2255,-125.1924,9,0.01,2023,1,8.821486403576273e-07,12.09035135904952,6.252160008748376
22,54.5008,-128.5117,8,0.1,2023,1,1.8718838589393272e-05,19.04923782348635,10.246998087565146
2,49.479,-119.6166,6,0.009,2023,1,1.696999959222012e-06,18.522646204630576,3.1943158467610715
7,49.5069,-119.5791,6,0.1,2023,1,1.716613667213096e-06,22.320165888468466,-2.3612712860107195
25,54.1914,-125.5591,5,0.009,2023,1,1.7195940017700195e-05,14.125964101155603,5.059566752115927
31,53.6555,-120.826,5,0.009,2023,1,0.001407921314239502,10.271504974365257,2.3589162190755246
30,55.1224,-125.8335,5,0.5,2023,1,7.07775353703255e-05,7.887178039550804,-2.1637132008870026
11,54.7084,-128.7703,6,0.3,2023,1,0.0,11.360114669799827,3.8947362263997434
18,50.5824,-127.13,8,0.009,2023,1,0.00016264617443084717,12.471561686197958,8.30733706156417
24,50.6481,-126.9244,9,0.009,2023,1,,,
26,54.0313,-124.9389,4,0.009,2023,1,0.004252418875694275,3.3326628367106537,-2.7730703989664676
21,54.9573,-122.9928,7,0.009,2023,1,0.000827592611209127,21.627072906494163,11.795779164632165
18,50.9718,-116.436,8,0.009,2023,1,0.0009211152791976929,21.62878824869796,7.855921045939169
29,50.1001,-120.7938,7,0.6,2023,1,0.000691340327762191,19.875623321533226,7.931914901733421
