DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
19,49.527,-123.8999,1,0.009,2023,1,2.962052815291827e-05,2.6127035776774505,0.8476221720378021
3,49.8629,-124.3821,8,0.55,2023,1,4.028081883689083e-05,18.10009346008303,12.725858942667685
20,49.2605,-124.7686,5,0.009,2023,1,1.4901161193847656e-08,17.61030540466311,10.94019788106283
27,52.2212,-122.0139,4,0.009,2023,1,0.0,6.245402908325218,-5.492681884765602
5,53.9516,-124.3194,8,0.2,2023,1,8.583068797918258e-07,20.606506601969443,11.88995259602865
6,49.2506,-124.8652,8,0.009,2023,1,0.00021445751190185547,21.226169840494833,16.7176287333171
23,49.2609,-124.7682,6,0.009,2023,1,7.723149622052006e-06,18.817294692993187,10.629153188069665
14,52.4565,-125.4258,5,145.0,2023,1,0.0,15.060088094075525,4.241827901204431
28,49.846,-124.3743,5,1.01,2023,1,3.17045549991235e-06,16.380249277750693,10.289110438029013
1,53.2884,-120.0705,5,1100.0,2023,1,1.0128997530500783e-05,8.923888778686546,1.8308775583903412
25,53.0882,-124.4962,4,2.05,2023,1,0.00011092578102989137,1.9612467447917084,-4.528794987996378
13,52.4802,-122.2988,11,0.009,2023,1,0.004651098035765244,1.4546040852864621,-2.5433874766031863
7,55.7149,-121.5065,4,1.09,2023,1,0.00013577247528928638,3.3442468007405637,-1.692977015177405
30,53.8509,-125.8502,6,0.009,2023,1,1.0431458633775037e-05,13.376286443074548,2.2671454111735443
3,56.4426,-121.5235,5,19.1,2023,1,0.0,14.269805526733421,1.712871170043968
11,50.7802,-119.732,4,11.5,2023,1,0.002598041295641451,2.8952130635579465,0.3558403015136946
5,51.9396,-123.0947,4,3.8,2023,1,2.9802322387695312e-08,-0.5641546885172488,-9.841961924235022
28,54.0747,-122.7214,7,0.2,2023,1,0.00010409951210021973,15.745995457967126,10.664463933308923
9,52.3846,-125.0349,7,0.3,2023,1,0.002335045853296691,17.363322830200218,10.673380788167321
3,54.1105,-122.1946,8,0.2,2023,1,0.0004832774399687878,14.48730049133303,9.865914281209314
12,50.6652,-119.8624,6,0.009,2023,1,2.0503997752996383e-06,21.489326095581077,7.23157908121749
5,52.1028,-122.006,8,0.6,2023,1,8.583068797918258e-07,20.218078867594443,7.74542134602865
5,52.2548,-120.8352,6,226.0,2023,1,0.0003279030322005383,9.658048884073935,0.043700790405296175
31,50.4869,-120.5484,7,0.009,2023,1,8.523463748133508e-07,14.664350763956747,0.7486110687256087
30,54.5262,-128.7136,5,0.2,2023,1,0.0027552664279255623,8.016898091634118,3.639916356404626
10,49.0993,-117.7301,8,1.3,2023,1,0.001199090480781706,16.54218190511068,11.633613204956077
30,52.8597,-118.5604,5,0.5,2023,1,0.005958107113769984,10.521048482259118,5.334577814737997
