DAY,LATITUDE,LONGITUDE,MONTH,SIZE,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
6,53.3793,-123.7594,7,0.6,2025,1,0.0003470361231734387,12.600115076700888,5.206349309285486
24,51.6142,-118.109,8,3.6,2025,1,0.0,16.26283671061202,6.860903676350915
31,50.504,-115.981,5,0.009,2025,1,9.566872222421807e-06,14.876625951131189,5.617175674438499
13,51.0474,-120.277,9,3.01,2025,1,2.7197599308692588e-05,18.96098416646322,8.829969660441122
9,48.8527,-123.8104,10,0.009,2025,1,0.008353152870768099,9.649064636230491,7.011174138387048
22,51.1675,-118.9839,9,1.75,2025,1,0.0002536684273763967,10.980251566569052,7.780217742919945
13,51.5834,-122.709,7,0.009,2025,1,0.00022590756407225854,16.823045984904013,9.468289947509788
2,49.0943,-121.4862,7,0.009,2025,1,6.39557828208126e-06,14.466780598958337,8.74120928446456
24,50.1228,-125.3897,8,0.009,2025,1,2.9802322387695312e-08,22.28985493977865,15.700828806559286
28,49.4866,-117.5752,4,0.92,2025,1,3.758595772751505e-05,8.561791992187523,-0.8769872029621979
12,52.4663,-122.4406,4,3.1,2025,1,0.0005087398573095925,3.3965463002522824,-6.102232996622718
27,56.0126,-120.0371,4,3.84,2025,1,2.3701799989339634e-05,5.5524923960368255,-5.3758135477701785
24,54.2112,-125.7112,4,2.0,2025,1,4.2482289153156216e-05,5.6797106424967865,-1.9121231079101335
17,55.0988,-128.1355,4,2.33,2025,1,3.012163347193564e-06,2.852437591552757,-4.169560496012366
17,55.2627,-122.9435,9,0.01,2025,1,1.205801953574337e-05,15.046861267089866,6.430432256062829
28,52.2094,-121.8472,4,3.7,2025,1,0.0019521020490742558,6.946476236979208,-1.133090718587198
5,55.6931,-121.522,5,2.0,2025,1,1.0493397667232784e-05,7.948685582478845,-4.461822891235329
5,50.9781,-119.179,5,0.6,2025,1,5.5909156344569055e-06,9.08581123352053,-4.131012344360329
4,50.1132,-120.2851,5,0.8,2025,1,0.00045263645145254827,4.536398824055993,-5.01833572387693
1,49.9627,-119.7069,5,0.2,2025,1,1.7123598468060663e-06,9.104966735839866,-1.2408991495768191
13,49.5612,-121.087,10,28.5,2025,1,0.000389847159283363,-1.0355412801106354,-8.349694951375284
5,48.6486,-123.8332,5,0.81,2025,1,8.523463748133508e-07,9.648148473103845,3.387949244181357
9,54.728,-126.7847,10,0.38,2025,1,1.7225738702109084e-06,3.1539474487304915,-1.7376865386962663
15,49.7071,-124.511,4,0.3,2025,1,1.5615602592333744e-05,9.831845219930017,5.530720011393271
15,56.527,-122.6953,4,12.3,2025,1,0.0009315005742109861,0.8794526418050168,-6.488485717773415
22,50.5408,-116.2599,4,1.12,2025,1,0.0008863665996159398,-2.597828292846657,-7.816132609049475
28,51.8244,-121.4924,4,1.19,2025,1,0.0017591767150975102,8.338159179687523,-0.3747085571288835
18,53.2254,-119.9878,4,0.009,2025,1,8.52346317969932e-07,2.900326665242517,-4.851131184895792
19,52.2067,-122.2687,8,1.19,2025,1,8.024573315879024e-05,16.27335446675619,7.033605829874716
7,49.6747,-125.5398,8,0.09,2025,1,0.0031344908896926427,11.866274770100915,7.350564575195335
24,52.7258,-119.2326,8,0.009,2025,1,0.0,17.13686014811202,8.074119822184286
15,51.6517,-120.1186,4,0.33,2025,1,0.0015170864068068113,3.748918787638388,-0.3988047281901004
26,49.2859,-121.8277,5,1.3,2025,1,0.008684933185577393,13.99221254984542,11.345296478271507
22,50.4579,-127.5162,7,1.41,2025,1,3.8743019104003906e-07,16.83811276753744,12.970257059733115
14,54.1588,-122.9371,7,0.009,2025,1,0.009322166442871094,15.19642283121749,11.346758143107138
18,50.3014,-120.8002,9,0.009,2025,1,3.2782554626464844e-07,13.945170974731468,5.215043004353845
18,49.8983,-121.4469,8,0.7,2025,1,0.00014629380202535458,11.989435450236044,7.61818656921389
28,49.0247,-122.818,8,0.09,2025,1,0.00016778629588998228,20.32810300191244,15.519523874918661
28,55.4023,-127.5838,7,0.009,2025,1,0.00014325976371765137,17.228324508667015,9.96784617106124
24,50.3076,-119.3828,9,13.25,2025,1,0.0,16.47633323669436,7.132122294108115
5,49.1009,-121.768,7,0.009,2025,1,2.0864605858150753e-05,14.113274510701501,9.039675649007165
8,50.1276,-123.7839,6,0.3,2025,1,8.583068797918258e-07,20.229460016886435,10.278108215332054
25,51.7953,-121.4979,8,0.08,2025,1,0.0,21.202504094441736,8.477395629882835
2,50.3862,-121.3897,5,0.1,2025,1,8.492897336509486e-07,13.544888432820642,1.5921518961588959
10,49.5741,-123.9463,9,6.3,2025,1,3.6352872768929956e-05,17.615303293863974,14.873983637491904
29,49.7143,-119.5199,7,0.009,2025,1,0.00010089576244354248,19.429806645711267,7.128123855590843
31,49.3007,-124.5385,8,0.03,2025,1,6.66449632262811e-05,19.526802953084314,16.22956237792971
27,55.5541,-120.6841,4,0.0,2025,1,0.0010522246490722864,3.7707541147868255,-4.960448964436807
27,55.5427,-120.699,4,0.0,2025,1,0.0012852341066604822,3.59041557312014,-4.913736724853493
27,55.5295,-120.7347,4,0.87,2025,1,0.0012852341066604822,3.59041557312014,-4.913736724853493
27,55.5365,-120.7134,4,267.0,2025,1,0.0012852341066604822,3.59041557312014,-4.913736724853493
27,55.5783,-120.595,4,5.0,2025,1,0.0011056453119522303,4.16927299499514,-4.7220049540201785
