YEAR,MONTH,DAY,LATITUDE,LONGITUDE,SIZE_HA,CAUSE
2023,8,25,59.2269,-128.0591,7301.75,N
2023,8,28,49.563,-125.6133,0.009,N
2023,7,16,52.2749,-120.7698,0.009,N
2023,7,16,51.4499,-119.4267,1.46,N
2023,7,9,55.7123,-126.3024,0.009,N
2023,7,12,50.3737,-122.7878,0.02,N
2023,7,11,53.4541,-124.2051,1144.3,N
2023,8,7,50.0156,-117.342,28.0,N
2023,7,21,49.7128,-114.9208,1295.0,N
2023,7,7,54.6735,-127.1465,5.6,N
2023,7,9,53.1661,-123.7126,7864.0,N
2023,6,4,59.8265,-123.5519,37793.9,N
2023,7,21,53.8154,-121.963,4.0,N
2023,8,28,49.6214,-123.7443,0.009,N
2023,7,14,58.1994,-121.1049,4.2,N
2023,7,10,53.5682,-125.2453,34853.6,N
2023,9,13,58.2129,-122.0065,6.4,N
2023,7,8,52.143,-119.994,0.009,N
2023,7,10,53.2252,-124.9064,4878.8,N
2023,6,28,54.6799,-122.2096,0.3,N
2023,8,13,49.3532,-119.155,0.8,N
2023,7,12,50.7939,-120.1771,0.87,N
2023,7,21,53.6869,-121.6416,0.009,N
2023,8,29,49.7023,-123.9012,0.009,N
2023,8,6,49.7603,-117.2806,0.2,N
2023,7,7,52.7808,-124.0172,3.6,N
2023,7,17,50.8933,-119.6799,0.009,N
2023,6,21,53.371,-122.6454,0.009,N
2023,6,22,55.7977,-125.4963,0.0,N
2023,7,30,50.0532,-117.7697,7.7,N
2023,7,13,51.1376,-124.9945,122.0,N
2023,7,21,53.8135,-122.0264,11.5,N
2023,7,21,53.9133,-121.5958,0.009,N
2023,8,21,51.0347,-118.609,0.009,N
2023,5,20,54.7558,-120.0287,0.009,N
2023,7,10,56.262,-127.6776,0.2,N
2023,7,9,53.0109,-123.6132,0.009,N
2023,7,12,55.5451,-127.0774,0.16,N
2023,7,9,53.296,-123.6686,4422.1,N
2023,7,14,53.645,-123.7304,1.0,N
2023,7,12,53.4448,-124.415,5.0,N
2023,5,18,53.0758,-121.8475,74.0,N
2023,5,11,59.9636,-120.9866,290073.32,N
2023,5,17,53.2956,-121.6261,82.0,N
2023,8,28,49.2175,-122.1278,0.009,N
2023,5,17,51.6366,-121.9257,536.0,N
2023,8,24,59.2838,-121.8901,71002.7,N
2023,7,10,53.5202,-125.0901,0.0,N
2023,8,6,50.1617,-114.995,2512.0,N
2023,9,2,49.4137,-122.8258,0.009,N
2023,5,21,51.7258,-121.3979,0.01,N
2023,8,23,54.3482,-125.9836,0.01,N
2023,8,28,48.6619,-123.882,0.009,N
2023,8,9,50.8657,-120.6635,0.009,N
2023,8,6,49.7019,-125.2815,0.01,N
2023,8,29,50.0628,-122.9278,0.009,N
2023,6,10,51.1964,-120.2057,0.009,N
2023,5,31,52.68,-119.0707,0.04,N
2023,8,6,49.3308,-117.1531,0.009,N
2023,7,21,53.8055,-121.6326,0.009,N
2023,7,21,53.7428,-121.4715,0.009,N
2023,8,7,52.2707,-119.3192,0.009,N
2023,6,3,57.565,-120.7453,0.0,N
2023,5,18,52.0504,-121.3111,0.009,N
2023,8,6,49.5607,-116.7464,0.3,N
2023,8,13,49.4266,-117.7287,0.009,N
2023,6,13,49.9686,-117.3509,0.07,N
2023,8,5,49.3702,-117.4593,0.2,N
2023,7,8,53.6706,-122.1433,2.0,N
2023,7,14,52.4643,-124.7001,0.009,N
2023,7,8,52.946,-124.8158,0.009,N
2023,7,16,52.0189,-121.7473,0.13,N
2023,7,6,53.6626,-122.1587,1.8,N
2023,7,21,53.7898,-121.5777,0.009,N
2023,7,8,52.8191,-126.6494,2337.6,N
2023,5,3,50.8109,-119.6564,0.009,N
2023,9,13,55.6319,-121.4276,1246.0,N
2023,7,7,51.7948,-124.7183,0.4,N
2023,7,12,49.4781,-117.5983,0.1,N
2023,8,6,49.2332,-117.1119,0.87,N
2023,8,20,53.7539,-123.1617,0.2,N
2023,7,16,54.1207,-123.7708,0.009,N
2023,8,6,52.2903,-121.3916,0.12,N
2023,6,23,56.7086,-120.041,70.0,N
2023,6,16,54.9773,-122.1602,0.009,N
2023,8,28,50.246,-126.0691,0.009,N
2023,7,10,53.5284,-125.0497,104.4,N
2023,7,21,52.7936,-119.2513,0.009,N
2023,8,6,49.4058,-120.2108,0.009,N
2023,8,11,53.7506,-123.1959,0.009,N
2023,8,15,53.952,-121.512,0.009,N
2023,7,11,52.7728,-125.5802,3350.0,N
2023,7,11,53.675,-124.3337,801.1,N
2023,6,8,49.1381,-118.2798,0.015,N
2023,7,10,55.7818,-125.5547,0.0,N
2023,6,29,51.7116,-121.5718,1.2,N
2023,6,28,59.669,-122.625,350.0,N
2023,6,24,55.3014,-124.841,17333.8,N
2023,8,13,59.2619,-122.4847,125.0,N
2023,7,20,50.8865,-120.1829,0.18,N
2023,5,11,58.0617,-121.9122,42838.5,N
2023,8,22,49.8382,-120.5416,0.3,N
2023,6,24,49.0871,-118.1843,0.02,N
2023,9,1,59.8685,-121.9212,6.0,N
2023,8,21,51.1547,-119.2035,0.5,N
2023,7,8,54.9008,-126.8883,0.009,N
2023,7,11,54.9632,-123.3683,0.04,N
2023,8,6,49.9191,-120.4489,0.009,N
2023,6,23,56.9137,-122.5922,0.009,N
2023,7,9,53.659,-123.7843,262.0,N
2023,6,23,57.3263,-120.3365,0.2,N
2023,7,17,52.9119,-125.4362,341.9,N
2023,6,10,52.0735,-119.3624,0.009,N
2023,7,22,52.797,-122.5559,0.5,N
2023,7,7,55.1648,-127.7948,0.1,N
2023,7,30,50.5439,-117.4286,0.02,N
2023,7,20,54.013,-124.8815,0.2,N
2023,7,9,53.6857,-122.5475,0.05,N
2023,6,4,59.9508,-123.874,112.25,N
2023,7,8,49.5822,-123.1516,0.01,N
2023,6,23,55.8798,-126.4014,5712.7,N
2023,9,9,49.5902,-123.5767,0.1,N
2023,6,24,51.4423,-120.4549,0.6,N
2023,9,1,59.2495,-120.4344,11.19,N
2023,7,7,49.931,-121.5624,0.7,N
2023,7,18,50.456,-125.3835,0.1,N
2023,7,21,54.3803,-123.4565,0.2,N
2023,6,9,57.8996,-123.6103,10.0,N
2023,7,9,52.7972,-122.0771,25.0,N
2023,6,3,59.0734,-120.1002,0.0,N
2023,5,19,51.813,-121.34,0.1,N
2023,7,21,53.5793,-126.1357,0.009,N
2023,5,20,52.9898,-119.4218,0.5,N
2023,7,18,52.9732,-122.5223,0.009,N
2023,6,10,50.7716,-120.3825,0.009,N
2023,7,18,54.7613,-123.1918,0.009,N
2023,7,24,51.7562,-120.88,0.009,N
2023,6,24,55.3096,-124.8765,0.0,N
2023,5,3,51.2855,-122.0068,53.0,N
2023,7,15,59.4346,-123.6702,0.5,N
2023,7,13,49.2738,-115.2988,0.009,N
2023,6,25,55.7693,-126.3755,816.9,N
2023,7,9,54.7502,-125.1807,0.0,N
2023,7,21,53.006,-123.1943,0.1,H
2023,8,9,49.3897,-117.7215,0.009,N
2023,6,28,50.3801,-120.3116,0.009,N
2023,9,1,58.7596,-127.7105,700.0,N
2023,8,30,49.9411,-123.8013,162.0,N
2023,5,11,58.0517,-123.3252,21056.0,N
2023,7,6,52.9475,-125.6733,0.0,N
2023,7,8,54.4219,-123.6492,48396.3,N
2023,7,19,52.9038,-122.9289,1.57,N
2023,8,5,49.228,-116.5556,0.4,N
2023,6,6,55.1541,-120.6697,25095.0,N
2023,8,28,48.3955,-123.8016,0.1,N
2023,6,9,54.053,-120.7995,0.02,N
2023,6,22,58.232,-122.343,8.0,N
2023,7,6,52.9437,-125.7591,0.0,N
2023,7,30,53.8439,-121.4862,0.009,N
2023,7,15,52.9489,-121.63,0.009,H
2023,7,10,59.4272,-121.0306,32257.2,N
2023,7,10,55.0779,-128.2529,105.0,N
2023,7,9,52.74,-125.0359,1282.0,N
2023,7,8,54.2876,-124.0024,0.009,N
2023,7,22,54.4016,-123.4865,0.2,N
2023,8,22,52.4634,-121.0986,0.3,N
2023,8,30,52.186,-120.749,0.2,N
2023,7,24,51.1033,-116.4696,0.009,N
2023,9,13,58.4398,-122.0638,0.5,N
2023,6,24,51.7633,-120.9944,0.009,N
2023,7,22,59.1076,-123.3191,0.009,N
2023,7,8,54.7656,-127.0404,0.19,N
2023,7,17,51.9212,-118.0353,131.09,N
2023,7,20,53.2907,-125.0786,0.009,N
2023,7,9,53.1376,-123.57,70.0,N
2023,5,11,57.82,-121.315,0.0,N
2023,7,11,51.4832,-120.8592,0.009,N
2023,7,9,55.4126,-126.6995,0.06,N
2023,7,17,54.6538,-124.7394,0.009,N
2023,7,10,50.4063,-122.8246,0.01,N
2023,7,12,49.0338,-118.2627,0.009,N
2023,7,10,56.3657,-127.8509,0.3,N
2023,7,15,59.4356,-123.7345,42.0,N
2023,5,18,52.0623,-121.3507,0.5,N
2023,7,12,50.811,-120.2019,71.5,N
2023,8,21,51.0054,-118.5737,0.009,N
2023,8,16,55.3399,-125.3091,2.2,N
2023,7,9,54.4828,-124.2877,0.3,N
2023,7,22,53.6213,-123.1117,0.08,N
2023,7,7,49.2088,-121.383,805.0,N
2023,7,21,49.7442,-119.846,0.1,N
2023,7,21,54.4695,-126.8728,0.01,N
2023,7,17,54.3616,-124.7113,0.1,N
2023,7,9,54.6727,-124.1577,1.5,N
2023,7,20,54.7109,-127.2729,0.01,N
2023,9,6,55.4109,-123.3668,0.2,N
2023,9,6,49.8224,-123.8122,0.5,N
2023,7,23,52.8749,-122.0687,0.009,N
2023,8,23,54.39,-126.014,0.009,N
2023,7,9,54.9439,-124.2616,0.1,N
2023,7,7,52.8238,-124.1005,1.0,N
2023,7,7,52.9904,-124.6272,0.009,N
2023,7,9,54.9438,-123.5233,0.5,N
2023,7,9,55.3867,-126.7215,639.0,N
2023,9,2,58.5577,-124.2337,0.009,N
2023,7,22,54.2474,-124.2416,0.009,N
2023,7,19,50.8023,-119.0307,0.3,N
2023,7,7,54.1184,-125.1178,8.11,N
2023,7,8,55.6386,-126.734,3030.0,U
2023,8,1,54.8153,-122.8934,0.009,N
2023,7,21,50.9247,-116.49,0.009,N
2023,7,9,51.1147,-120.2412,0.01,N
2023,7,6,52.9611,-125.6931,0.0,N
2023,8,10,49.2946,-117.5928,0.06,N
2023,6,22,55.808,-125.5765,0.7,N
2023,7,8,49.889,-121.5983,112.06,N
2023,7,12,50.4935,-122.4918,0.009,N
2023,8,7,49.4441,-117.342,0.015,N
2023,7,10,50.5082,-123.2006,0.2,N
2023,7,8,52.5961,-122.4193,0.47,N
2023,7,20,50.5278,-120.1955,0.009,N
2023,9,6,54.7489,-122.749,0.009,N
2023,7,5,54.2633,-123.6428,2.4,N
2023,8,2,53.9275,-123.9588,0.009,N
2023,6,12,50.0005,-117.4207,0.01,N
2023,8,23,54.2352,-125.2735,0.009,N
2023,5,18,52.0563,-121.3162,24.0,N
2023,7,7,55.2806,-128.9332,0.009,U
2023,8,6,49.1211,-115.357,0.04,N
2023,7,9,53.9829,-124.8257,736.6,N
2023,7,13,50.2262,-122.6151,0.01,N
2023,7,16,51.326,-122.1053,0.54,N
2023,7,7,53.8538,-128.5935,200.0,N
2023,7,30,50.6428,-117.4779,0.19,N
2023,7,6,53.0046,-125.3669,0.0,N
2023,7,7,53.2459,-125.2875,0.25,N
2023,7,17,51.4637,-118.8528,0.2,N
2023,7,12,50.1234,-122.5094,1.1,N
2023,7,10,52.4553,-122.5101,0.1,N
2023,6,28,53.5749,-122.3195,0.009,N
2023,8,7,59.9374,-127.762,316.5,N
2023,7,18,51.7677,-117.567,0.009,N
2023,6,14,58.3005,-122.6393,0.1,N
2023,8,9,50.7714,-120.6403,0.009,N
2023,7,8,53.536,-125.2189,0.0,N
2023,7,8,50.7511,-118.4967,0.1,N
2023,7,8,54.9628,-127.4061,0.07,N
2023,7,24,50.483,-115.904,0.02,N
2023,8,3,54.4041,-123.4538,0.5,N
2023,7,6,53.9909,-121.0708,0.009,N
2023,6,2,57.9132,-123.9312,208.0,N
2023,7,7,52.9283,-124.8205,0.09,N
2023,7,30,51.4412,-122.0423,0.1,N
2023,6,3,58.195,-120.0833,0.0,N
2023,7,20,54.5739,-123.3029,6.3,N
2023,5,19,51.6133,-121.856,1.999,N
2023,6,26,50.1446,-123.0166,0.009,N
2023,7,21,52.6094,-122.2498,270.0,N
2023,8,28,49.5013,-123.8172,0.5,N
2023,6,26,50.1822,-122.9666,0.009,N
2023,7,17,51.0952,-117.8506,0.03,N
2023,7,28,50.5514,-122.7796,1.3,N
2023,7,10,53.7755,-124.4256,4767.8,N
2023,7,7,52.106,-120.0346,2407.14,N
2023,6,23,55.2738,-124.8433,0.0,N
2023,7,7,51.122,-119.2086,0.009,N
2023,7,8,54.7678,-127.0402,0.01,N
2023,7,8,53.7343,-124.5205,0.1,N
2023,6,13,50.0067,-117.4405,0.009,N
2023,6,6,55.3792,-120.0827,4427.0,N
2023,7,12,55.7303,-127.2702,278.1,U
2023,7,10,54.6262,-124.0031,32.0,N
2023,8,7,49.1249,-118.1502,0.78,N
2023,7,7,52.1458,-119.9619,20745.0,N
2023,7,9,55.3288,-125.3514,451.6,N
2023,8,29,50.3601,-123.5692,0.1,N
2023,8,5,49.2466,-116.5866,0.02,N
2023,6,28,58.672,-121.6427,74685.7,N
2023,8,28,48.8643,-124.0635,0.01,N
2023,7,25,54.0072,-122.4291,0.009,N
2023,7,10,55.7788,-125.6853,0.0,N
2023,7,8,54.7485,-123.8708,5219.6,N
2023,6,4,58.5021,-120.4118,173353.1,N
2023,7,15,59.4203,-123.6556,33425.6,N
2023,5,20,50.621,-120.193,0.15,N
2023,7,22,53.418,-123.7622,0.3,N
2023,7,12,55.5544,-125.1275,5.8,N
2023,9,21,55.7333,-122.2615,15.0,N
2023,6,14,59.3559,-124.0892,0.2,N
2023,5,18,49.964,-117.3515,0.01,N
2023,7,5,52.6903,-121.3638,308.0,N
2023,5,17,52.1898,-119.2654,0.009,N
2023,5,18,52.1451,-119.1833,0.5,N
2023,6,1,54.302,-120.243,23.28,N
2023,7,23,53.2393,-123.4718,0.009,N
2023,8,9,51.0075,-119.0842,0.1,N
2023,8,6,49.2965,-115.2521,1.3,N
2023,8,29,50.5322,-124.3396,262.0,N
2023,7,7,53.6476,-123.3257,0.5,N
2023,6,24,51.6218,-118.4562,0.06,N
2023,7,9,52.7675,-125.0495,0.009,N
2023,7,8,54.9436,-127.8039,0.009,N
2023,6,26,57.4991,-123.0411,0.009,N
2023,6,3,54.5405,-120.686,11.11,N
2023,8,5,49.3057,-116.3814,1.39,N
2023,7,22,52.7419,-122.5979,0.009,N
2023,5,18,52.8601,-119.388,0.2,N
2023,8,9,49.4292,-117.6804,0.01,N
2023,8,3,58.4441,-121.0547,180.0,N
2023,5,18,52.3739,-119.3284,277.0,N
2023,7,10,55.3022,-128.0511,0.16,N
2023,7,24,50.1065,-121.2783,0.009,N
2023,7,28,51.026,-120.3023,0.009,N
2023,8,28,50.8636,-126.7523,0.009,N
2023,8,28,49.3136,-125.3116,0.009,N
2023,7,15,49.2256,-115.3116,0.1,N
2023,7,27,55.3803,-127.5376,0.01,N
2023,9,4,56.966,-122.6182,0.009,N
2023,8,29,50.8209,-126.2563,0.009,N
2023,7,29,50.929,-117.8772,0.13,N
2023,7,3,51.7175,-121.1949,0.1,N
2023,8,5,49.3868,-117.9352,2.5,N
2023,8,12,49.7319,-117.4224,0.14,N
2023,8,13,54.0904,-123.0119,0.1,N
2023,7,5,57.4578,-120.5291,0.0,N
2023,5,11,57.7302,-121.3725,0.0,N
2023,8,5,50.1985,-117.0067,0.08,N
2023,8,20,55.3425,-124.3112,0.2,N
2023,7,12,51.8722,-118.7811,166.22,N
2023,7,17,52.0203,-119.0813,5.1,N
2023,7,21,53.7057,-120.9866,0.3,N
2023,7,8,54.842,-126.9289,0.009,N
2023,8,28,49.5182,-122.0272,0.9,N
2023,8,28,49.2463,-125.623,0.009,N
2023,9,1,49.4544,-122.1859,0.009,N
2023,7,21,54.5666,-121.8512,0.5,N
2023,6,12,51.1512,-116.9274,0.01,N
2023,7,20,50.8779,-120.19,0.009,N
2023,7,21,53.0288,-119.8997,75.0,N
2023,7,20,52.0612,-123.4915,1306.0,N
2023,7,1,52.4242,-119.9659,18.0,N
2023,7,20,50.9045,-120.1471,0.009,N
2023,7,12,53.4824,-125.035,29.3,N
2023,7,21,54.6996,-126.8403,0.009,N
2023,7,21,53.9363,-122.1018,0.5,N
2023,8,28,49.018,-124.1808,0.05,N
2023,7,17,51.6068,-118.9066,0.009,N
2023,8,26,55.0552,-125.641,1590.6,N
2023,5,20,52.0451,-118.7021,1160.0,N
2023,8,12,54.3463,-123.2503,0.12,N
2023,6,1,49.8203,-119.7892,33.0,N
2023,7,21,50.9415,-117.7506,16.0,N
2023,7,17,51.4706,-120.8315,0.009,H
2023,7,17,51.764,-120.928,0.009,N
2023,8,28,48.5108,-123.7419,0.009,N
2023,7,7,54.8294,-128.9356,2.0,N
2023,7,7,52.5471,-124.7398,6651.9,N
2023,7,20,50.5858,-120.2218,14.0,N
2023,7,16,54.1123,-127.198,20.0,N
2023,7,10,51.3347,-120.3688,0.009,N
2023,7,21,51.0106,-116.3746,449.0,N
2023,7,17,50.2038,-115.9525,0.11,N
2023,7,8,54.5495,-127.5984,0.009,N
2023,7,10,55.5868,-127.2877,2.4,N
2023,7,12,51.3748,-119.4233,0.05,N
2023,7,5,50.3493,-119.9843,0.1,N
2023,8,5,53.9938,-123.2764,0.01,N
2023,7,10,55.2668,-126.7306,0.009,N
2023,8,28,49.026,-124.1593,0.1,N
2023,8,18,51.7807,-118.9663,0.009,N
2023,6,28,51.7776,-121.2159,0.009,N
2023,7,26,50.5834,-120.0074,0.009,N
2023,6,30,50.0204,-117.4486,0.7,N
2023,5,17,52.1381,-119.5694,1711.61,N
2023,8,28,52.622,-125.4686,0.009,N
2023,5,18,53.037,-121.9613,0.009,N
2023,7,17,51.6319,-118.1304,0.2,N
2023,7,27,50.9439,-120.1492,0.3,N
2023,8,17,51.1125,-120.1241,17.5,N
2023,7,28,51.9323,-120.471,4.1,N
2023,7,24,51.2259,-119.4563,0.1,N
2023,7,21,53.1102,-120.011,0.009,N
2023,7,10,52.0647,-118.4283,0.009,N
2023,7,21,51.9752,-123.1493,0.009,N
2023,5,11,57.6107,-121.7446,0.0,N
2023,6,18,49.9669,-124.0981,0.1,N
2023,7,7,50.8777,-119.9413,0.009,N
2023,6,4,58.4261,-121.4986,3.5,N
2023,6,4,59.2162,-121.2438,0.009,N
2023,7,8,52.1472,-120.0256,350.0,N
2023,8,27,51.5811,-125.0824,16842.0,N
2023,8,6,49.3198,-118.9523,0.04,N
2023,8,5,49.0755,-117.1644,0.04,N
2023,8,30,50.6575,-117.9928,0.009,N
2023,8,28,50.2593,-123.6555,10.0,N
2023,7,13,49.473,-115.912,0.009,N
2023,8,12,55.3301,-121.4468,0.009,N
2023,7,9,51.9615,-120.7466,0.009,N
2023,7,20,50.4484,-120.4009,11382.0,N
2023,6,4,59.8236,-122.8368,2.0,N
2023,6,10,50.7425,-120.1337,0.009,N
2023,7,12,51.0114,-119.6968,10004.9,N
2023,7,20,51.6541,-119.756,0.84,N
2023,7,17,51.9638,-119.0642,1.0,N
2023,7,17,50.882,-119.7572,0.009,N
2023,7,10,51.127,-119.3265,0.009,N
2023,7,5,53.6601,-123.7366,7.5,N
2023,8,25,54.7053,-124.9741,1.0,N
2023,7,21,53.7403,-120.9157,0.009,N
2023,7,7,54.9494,-128.8513,230.0,N
2023,7,10,55.0569,-123.039,0.4,N
2023,8,24,49.1411,-118.7581,0.1,N
2023,7,7,50.8087,-121.0182,0.009,N
2023,8,3,57.5793,-126.0596,4.0,N
2023,7,20,50.8964,-120.1538,0.009,N
2023,7,7,51.5878,-120.0007,0.4,N
2023,7,2,51.8214,-118.5007,62.0,N
2023,7,7,50.8792,-120.0436,0.55,N
2023,6,24,56.1159,-121.9223,0.43,N
2023,8,7,56.5573,-120.2308,15.0,N
2023,7,22,54.4765,-126.8453,0.2,N
2023,8,2,54.0683,-122.8403,0.01,N
2023,7,1,52.4113,-120.0243,0.15,N
2023,8,28,50.6184,-126.0966,0.009,N
2023,7,21,51.8593,-117.944,64.81,N
2023,7,9,50.6976,-120.7376,0.009,N
2023,7,21,49.7685,-119.8143,0.009,N
2023,5,17,49.8925,-115.7439,7.3,N
2023,5,21,52.6852,-120.4642,0.1,N
2023,6,10,50.776,-120.3833,0.009,N
2023,6,10,51.0111,-120.1454,0.009,N
2023,8,28,51.6808,-124.994,200.0,N
2023,8,21,51.28,-119.0098,0.4,N
2023,8,17,51.2747,-119.6813,1.26,N
2023,7,9,55.0761,-126.7662,520.0,N
2023,8,8,49.5721,-115.3063,0.07,N
2023,9,4,51.8998,-121.091,0.52,N
2023,6,29,54.1176,-121.4195,0.009,N
2023,6,1,49.338,-117.6151,0.025,N
2023,8,21,51.0748,-118.6664,0.37,N
2023,6,3,57.2667,-121.9088,0.0,N
2023,6,24,51.5388,-117.4625,0.01,N
2023,7,6,51.1269,-119.3268,0.009,N
2023,7,3,53.5357,-123.5209,0.08,N
2023,7,8,53.591,-124.1523,44641.7,N
2023,7,19,53.5186,-124.5555,4.2,N
2023,7,12,49.1405,-118.6282,0.22,N
2023,8,9,51.394,-118.886,8.1,N
2023,7,12,51.0865,-119.7754,0.009,N
2023,6,28,58.1896,-120.4413,0.0,N
2023,7,21,52.422,-119.4754,90.0,N
2023,7,7,50.0169,-121.417,0.1,N
2023,7,22,54.3158,-121.57,0.009,N
2023,7,21,54.7317,-126.7838,0.009,N
2023,8,7,49.1527,-115.2354,0.009,N
2023,7,16,55.5313,-127.9613,0.36,N
2023,7,17,50.3323,-125.6251,0.1,N
2023,7,21,55.8656,-125.0617,0.25,N
2023,5,20,55.7245,-123.6043,4.5,N
2023,9,6,53.5489,-123.611,12.2,N
2023,7,17,51.212,-116.6971,0.009,N
2023,7,12,51.0421,-119.5955,0.009,N
2023,7,30,49.2253,-114.5252,0.4,N
2023,7,13,52.2203,-125.2764,0.5,N
2023,8,6,49.4353,-117.282,0.009,N
2023,7,10,51.718,-121.1953,0.15,N
2023,7,18,55.7747,-126.1204,7.4,N
2023,8,26,51.5636,-120.7505,0.009,N
2023,7,7,55.0863,-128.2713,0.009,N
2023,7,21,51.9805,-120.262,103.0,N
2023,7,20,54.609,-121.7952,351.7,N
2023,7,29,52.3607,-126.1357,0.009,N
2023,7,21,51.2003,-116.7542,284.0,N
2023,7,11,54.9344,-126.6586,0.2,N
2023,6,29,51.5152,-119.5108,0.2,N
2023,8,21,50.7937,-118.1123,1.67,N
2023,7,10,51.7139,-118.1829,303.0,N
2023,8,24,51.317,-119.0922,1.0,N
2023,6,16,58.0408,-121.244,50.0,N
2023,7,12,55.0013,-127.7413,0.09,N
2023,7,17,51.8772,-121.068,0.1,N
2023,9,8,53.71,-122.59,0.13,N
2023,6,13,49.3559,-117.7742,0.015,N
2023,7,4,57.2978,-125.7558,5.21,N
2023,7,10,55.0065,-127.4022,0.02,N
2023,6,20,55.7437,-121.2385,0.02,N
2023,7,25,51.4084,-120.1803,2.6,N
2023,8,28,48.9711,-124.147,0.01,N
2023,5,17,51.9829,-119.109,0.009,N
2023,7,17,50.9265,-120.2149,0.009,N
2023,7,23,56.3323,-121.8276,2.5,N
2023,6,10,50.7713,-120.3819,0.009,N
2023,5,20,52.1454,-119.1825,0.009,N
2023,7,3,51.2223,-120.0687,0.009,N
2023,7,17,50.8041,-121.0831,0.009,N
2023,5,20,51.3285,-118.6884,0.02,N
2023,7,7,50.3696,-120.4247,0.009,N
2023,7,16,51.7872,-118.4721,2.19,N
2023,7,7,49.9909,-121.3862,0.1,N
2023,7,20,50.3543,-120.2387,4.45,N
2023,7,2,49.5133,-121.2093,0.009,N
2023,8,28,49.249,-125.5468,0.5,N
2023,8,1,53.9637,-122.1928,0.009,N
2023,7,9,52.2696,-123.5857,27.0,N
2023,7,17,51.0961,-118.4314,1265.3,N
2023,7,21,51.9884,-120.2435,0.009,N
2023,8,8,55.7815,-129.0085,0.15,N
2023,7,20,51.5666,-119.7602,0.17,N
2023,7,7,51.5613,-124.0789,0.02,N
2023,7,30,50.2168,-117.5543,0.04,N
2023,7,29,50.7745,-121.4517,0.1,N
2023,7,12,51.0035,-119.8255,45613.0,N
2023,8,7,49.6065,-117.2191,0.009,N
2023,5,11,57.496,-121.453,0.0,N
2023,7,10,50.8191,-120.3978,0.009,N
2023,6,28,55.7,-120.982,0.009,N
2023,5,20,51.6504,-119.5188,0.1,N
2023,6,24,56.6111,-121.5328,2.1,N
2023,8,3,53.9439,-122.5315,0.3,N
2023,9,17,49.9465,-122.1588,4.1,N
2023,6,28,50.1503,-115.7353,0.009,N
2023,7,2,54.1714,-124.2498,0.009,N
2023,8,3,53.9473,-123.1316,0.1,N
2023,8,23,52.7415,-119.2406,0.009,N
2023,8,7,49.5566,-118.2481,1.6,N
2023,7,21,54.3832,-121.7915,0.009,N
2023,7,17,50.7012,-120.1292,0.009,N
2023,5,21,50.9584,-119.7926,0.009,N
2023,6,21,50.9505,-121.5791,0.6,N
2023,8,21,51.3446,-118.786,0.15,N
2023,8,21,51.6405,-119.0259,0.1,N
2023,8,18,55.1116,-127.4789,0.009,N
2023,7,9,54.9022,-127.3388,0.4,N
2023,7,1,53.7008,-122.1866,0.1,N
2023,7,9,53.7714,-122.9538,0.2,N
2023,7,10,55.0347,-126.9477,0.009,N
2023,7,21,53.6636,-121.0508,0.2,N
2023,5,19,52.6228,-121.6472,2.3,N
2023,5,19,52.4627,-119.1203,0.009,N
2023,5,18,52.4213,-122.0642,0.009,N
2023,5,18,50.1492,-115.8554,0.42,N
2023,5,20,52.6272,-123.0407,75.0,N
2023,6,13,50.5775,-116.185,0.01,N
2023,7,8,55.7345,-125.7754,0.0,N
2023,7,9,55.7265,-126.2961,0.009,N
2023,7,9,55.7093,-126.2823,0.009,N
2023,6,30,59.0187,-121.1252,0.009,N
2023,8,2,50.2566,-125.895,0.009,N
2023,7,25,52.277,-119.374,231.0,N
2023,7,23,52.3533,-122.6352,0.02,N
2023,6,23,56.6032,-121.5683,0.8,N
2023,7,14,58.9871,-130.2118,9.2,N
2023,7,7,55.0672,-127.2159,0.01,N
2023,6,23,57.4801,-127.652,14460.07,N
2023,6,22,57.3586,-129.0278,762.36,N
2023,8,14,52.8213,-126.1975,330.0,N
2023,7,17,50.4896,-125.3837,84.0,N
2023,8,29,50.6116,-126.1126,1.2,N
2023,7,11,53.7506,-124.3452,0.0,N
2023,7,11,53.8042,-124.5474,0.009,N
2023,7,10,54.0395,-124.5759,0.009,N
2023,6,11,49.5313,-115.8325,0.3,N
2023,6,23,55.81,-125.1747,3.6,N
2023,6,29,53.5804,-122.3054,0.009,N
2023,6,28,59.1031,-124.0682,0.4,N
2023,6,24,52.6068,-124.9317,2.9,N
2023,6,28,49.4564,-117.2991,0.009,N
2023,7,21,52.9013,-119.2705,0.009,N
2023,7,13,56.6289,-120.3723,0.02,N
2023,7,6,55.0205,-123.5507,0.009,N
2023,8,29,50.016,-125.9316,0.009,N
2023,7,9,55.3582,-122.1404,7.0,N
2023,7,13,55.1574,-122.1165,0.5,N
2023,9,2,56.7277,-121.9342,0.1,N
2023,7,6,59.6421,-129.5938,60064.12,N
2023,9,5,49.933,-126.0113,0.009,N
2023,7,12,52.7022,-126.4986,3555.0,N
2023,7,7,52.3272,-126.0816,115.0,N
2023,7,29,51.4943,-126.6335,1.0,N
2023,7,8,52.2844,-125.7294,4616.4,N
2023,7,7,53.0425,-126.3309,40580.0,N
2023,6,23,55.4539,-126.468,0.009,N
2023,7,8,53.473,-123.3583,0.2,N
2023,7,16,52.8171,-119.1496,0.05,N
2023,7,31,53.253,-120.2333,0.009,N
